user_id,group,adopted,reengaged,converted
6332,treatment,0,0,0
6333,treatment,0,0,0
6334,treatment,1,0,0
6335,control,0,0,0
6336,treatment,1,0,0
6337,control,0,0,0
6338,control,0,0,0
6339,control,0,0,0
6340,control,0,0,0
6341,control,0,0,0
6342,treatment,0,0,0
6343,treatment,1,0,0
6344,treatment,0,0,0
6345,control,0,0,0
6346,control,0,0,0
6347,control,0,0,0
6348,treatment,0,0,0
6349,treatment,0,0,0
6350,treatment,0,1,0
6351,control,0,0,0
6352,treatment,1,0,0
6353,control,0,0,0
6354,treatment,1,0,0
6355,treatment,0,1,0
6356,treatment,1,0,0
6357,treatment,0,0,0
6358,control,0,0,0
6359,treatment,0,1,0
6360,treatment,1,0,0
6361,control,0,0,0
6362,control,0,0,0
6363,control,0,0,0
6364,control,0,0,0
6365,control,0,0,0
6366,treatment,0,1,0
6367,control,0,0,0
6368,control,0,0,0
6369,treatment,0,0,0
6370,treatment,0,0,0
6371,treatment,0,0,0
6372,control,0,0,0
6373,treatment,0,0,0
6374,treatment,0,0,0
6375,control,0,0,0
6376,control,0,0,0
6377,treatment,0,0,0
6378,treatment,0,0,0
6379,treatment,0,0,0
6380,treatment,1,0,0
6381,treatment,0,1,0
6382,treatment,0,0,0
6383,control,0,0,0
6384,control,0,0,0
6385,control,0,1,0
6386,treatment,0,0,0
6387,treatment,0,0,0
6388,treatment,0,0,0
6389,control,0,0,0
6390,treatment,0,1,0
6391,control,0,0,0
6392,control,0,0,0
6393,treatment,0,0,0
6394,treatment,0,0,0
6395,treatment,0,0,0
6396,control,0,0,0
6397,control,0,0,0
6398,control,1,0,0
6399,control,0,0,0
6400,treatment,1,0,1
6401,treatment,0,1,0
6402,treatment,1,0,0
6403,control,0,0,0
6404,treatment,0,0,0
6405,control,0,0,0
6406,treatment,1,0,0
6407,control,0,0,0
6408,control,0,0,0
6409,treatment,0,0,0
6410,treatment,1,0,0
6411,control,0,0,0
6412,control,0,0,0
6413,treatment,0,0,0
6414,control,0,1,0
6415,control,0,0,0
6416,control,0,0,0
6417,control,1,0,0
6418,treatment,0,1,0
6419,treatment,0,1,0
6420,treatment,0,1,0
6421,treatment,0,0,0
6422,control,0,1,0
6423,control,0,0,0
6424,control,0,0,0
6425,control,0,0,0
6426,control,0,0,0
6427,treatment,0,0,0
6428,treatment,0,0,0
6429,control,0,0,0
6430,treatment,0,0,0
6431,treatment,0,0,0
6432,treatment,0,0,0
6433,treatment,1,0,0
6434,treatment,0,0,0
6435,treatment,0,0,0
6436,treatment,0,0,0
6437,treatment,0,0,0
6438,control,0,0,0
6439,control,0,0,0
6440,treatment,0,0,0
6441,control,0,0,0
6442,control,0,0,0
6443,treatment,0,1,0
6444,control,0,0,0
6445,treatment,0,1,0
6446,treatment,1,0,0
6447,treatment,1,0,0
6448,control,0,0,0
6449,control,0,0,0
6450,treatment,0,1,0
6451,treatment,1,0,0
6452,treatment,0,0,0
6453,control,0,0,0
6454,control,0,0,0
6455,treatment,0,0,0
6456,control,1,0,0
6457,treatment,0,0,0
6458,control,0,0,0
6459,control,0,0,0
6460,control,0,0,0
6461,control,0,0,0
6462,treatment,1,0,0
6463,treatment,0,0,0
6464,control,0,0,0
6465,treatment,0,0,0
6466,control,0,0,0
6467,treatment,0,0,0
6468,control,0,0,0
6469,treatment,0,1,0
6470,treatment,0,0,0
6471,treatment,0,0,0
6472,treatment,0,0,0
6473,treatment,0,0,0
6474,treatment,0,0,0
6475,treatment,1,0,0
6476,treatment,0,0,0
6477,treatment,0,1,0
6478,control,0,0,0
6479,treatment,0,0,0
6480,control,0,0,0
6481,treatment,0,0,0
6482,control,0,0,0
6483,treatment,0,0,0
6484,control,0,0,0
6485,control,0,0,0
6486,control,0,0,0
6487,treatment,1,0,0
6488,control,0,0,0
6489,control,1,0,0
6490,treatment,0,0,0
6491,treatment,0,0,0
6492,control,0,1,0
6493,control,0,0,0
6494,control,0,0,0
6495,treatment,0,0,0
6496,control,0,0,0
6497,control,0,0,0
6498,control,0,0,0
6499,control,0,0,0
6500,treatment,1,0,0
6501,control,0,0,0
6502,control,0,0,0
6503,control,0,0,0
6504,control,0,0,0
6505,control,0,0,0
6506,treatment,0,1,0
6507,treatment,0,0,0
6508,treatment,0,0,0
6509,treatment,0,0,0
6510,treatment,0,1,0
6511,control,0,0,0
6512,treatment,0,0,0
6513,treatment,0,0,0
6514,treatment,0,0,0
6515,treatment,1,0,0
6516,control,0,0,0
6517,treatment,0,0,0
6518,treatment,1,0,0
6519,treatment,0,1,0
6520,control,0,0,0
6521,control,0,0,0
6522,control,0,0,0
6523,treatment,1,0,0
6524,control,0,0,0
6525,control,0,0,0
6526,treatment,0,0,0
6527,control,0,1,0
6528,treatment,0,0,0
6529,control,0,0,0
6530,treatment,1,0,0
6531,treatment,1,0,1
6532,treatment,0,1,0
6533,treatment,0,0,0
6534,control,0,0,0
6535,control,0,0,0
6536,control,0,0,0
6537,treatment,0,1,0
6538,treatment,0,0,0
6539,control,0,0,0
6540,treatment,1,0,0
6541,control,0,0,0
6542,treatment,0,0,0
6543,treatment,1,0,0
6544,control,0,0,0
6545,control,0,0,0
6546,control,0,0,0
6547,treatment,1,0,0
6548,treatment,0,0,0
6549,control,0,0,0
6550,control,0,0,0
6551,control,0,0,0
6552,treatment,0,0,0
6553,treatment,0,0,0
6554,control,1,0,0
6555,treatment,1,0,0
6556,treatment,0,0,0
6557,control,0,0,0
6558,control,0,0,0
6559,treatment,1,0,0
6560,treatment,0,0,0
6561,control,0,0,0
6562,control,0,0,0
6563,control,0,0,0
6564,treatment,0,0,0
6565,control,0,0,0
6566,control,0,0,0
6567,treatment,0,0,0
6568,treatment,0,0,0
6569,control,1,0,0
6570,control,0,0,0
6571,treatment,0,0,0
6572,control,0,0,0
6573,control,0,0,0
6574,treatment,0,0,0
6575,control,0,0,0
6576,treatment,1,0,0
6577,treatment,0,0,0
6578,control,0,0,0
6579,control,0,0,0
6580,treatment,0,0,0
6581,treatment,0,0,0
6582,treatment,0,0,0
6583,treatment,0,0,0
6584,control,0,0,0
6585,treatment,0,0,0
6586,control,0,0,0
6587,control,0,0,0
6588,control,0,0,0
6589,control,0,0,0
6590,treatment,0,0,0
6591,control,0,0,0
6592,control,0,0,0
6593,control,0,0,0
6594,treatment,0,0,0
6595,treatment,0,0,0
6596,control,0,0,0
6597,control,0,0,0
6598,control,0,0,0
6599,treatment,0,0,0
6600,treatment,1,0,0
6601,treatment,0,1,0
6602,treatment,0,0,0
6603,control,0,0,0
6604,treatment,1,0,0
6605,treatment,0,0,0
6606,control,0,0,0
6607,control,0,0,0
6608,treatment,1,0,1
6609,treatment,0,1,0
6610,control,0,0,0
6611,treatment,0,0,0
6612,treatment,0,0,0
6613,control,0,0,0
6614,control,0,0,0
6615,control,0,0,0
6616,treatment,0,0,0
6617,control,0,0,0
6618,control,0,0,0
6619,treatment,0,0,0
6620,treatment,1,0,0
6621,control,0,0,0
6622,control,0,0,0
6623,control,0,0,0
6624,treatment,1,0,0
6625,treatment,0,0,0
6626,control,0,0,0
6627,treatment,0,0,0
6628,treatment,0,0,0
6629,treatment,0,0,0
6630,treatment,0,0,0
6631,control,0,0,0
6632,control,0,1,0
6633,treatment,0,0,0
6634,treatment,0,0,0
6635,treatment,0,0,0
6636,control,0,0,0
6637,treatment,1,0,1
6638,treatment,0,0,0
6639,control,0,0,0
6640,control,0,0,0
6641,treatment,0,0,0
6642,treatment,0,0,0
6643,control,0,0,0
6644,treatment,0,0,0
6645,control,0,0,0
6646,control,1,0,0
6647,treatment,1,0,0
6648,treatment,0,0,0
6649,treatment,0,1,0
6650,treatment,0,0,0
6651,control,0,0,0
6652,treatment,0,0,0
6653,control,0,0,0
6654,control,0,0,0
6655,control,0,0,0
6656,control,0,0,0
6657,control,0,0,0
6658,control,0,0,0
6659,control,0,0,0
6660,control,0,0,0
6661,treatment,1,0,0
6662,control,0,0,0
6663,control,0,0,0
6664,treatment,0,0,0
6665,treatment,0,1,0
6666,treatment,0,1,0
6667,control,0,0,0
6668,treatment,1,0,0
6669,control,0,0,0
6670,control,0,0,0
6671,control,0,0,0
6672,treatment,0,0,0
6673,control,1,0,0
6674,control,0,0,0
6675,control,0,0,0
6676,treatment,0,0,0
6677,treatment,0,1,0
6678,control,0,1,0
6679,treatment,0,0,0
6680,treatment,0,1,0
6681,treatment,1,0,0
6682,control,0,0,0
6683,treatment,0,0,0
6684,control,0,0,0
6685,treatment,0,0,0
6686,control,0,0,0
6687,control,0,0,0
6688,control,0,0,0
6689,treatment,0,1,0
6690,control,0,0,0
6691,treatment,0,0,0
6692,control,0,0,0
6693,treatment,1,0,0
6694,treatment,0,0,0
6695,treatment,1,0,0
6696,treatment,0,0,0
6697,treatment,0,1,0
6698,control,0,0,0
6699,treatment,0,1,0
6700,control,0,0,0
6701,treatment,1,0,0
6702,treatment,0,0,0
6703,control,0,0,0
6704,control,0,0,0
6705,control,0,0,0
6706,treatment,0,0,0
6707,treatment,1,0,0
6708,treatment,1,0,0
6709,treatment,0,0,0
6710,treatment,0,0,0
6711,control,0,0,0
6712,control,0,0,0
6713,treatment,0,1,0
6714,treatment,1,0,0
6715,treatment,1,0,0
6716,control,0,0,0
6717,control,0,0,0
6718,control,0,0,0
6719,control,0,1,0
6720,control,0,0,0
6721,treatment,0,0,0
6722,control,0,0,0
6723,treatment,0,0,0
6724,control,0,0,0
6725,treatment,0,0,0
6726,control,0,0,0
6727,control,0,0,0
6728,control,0,0,0
6729,treatment,1,0,0
6730,treatment,0,0,0
6731,control,0,0,0
6732,control,0,0,0
6733,treatment,0,1,0
6734,control,0,0,0
6735,control,0,0,0
6736,treatment,1,0,0
6737,treatment,0,0,0
6738,control,0,0,0
6739,control,0,0,0
6740,treatment,0,0,0
6741,control,0,0,0
6742,control,0,0,0
6743,treatment,1,0,0
6744,treatment,1,0,1
6745,control,0,0,0
6746,treatment,0,1,0
6747,treatment,1,0,1
6748,control,0,0,0
6749,treatment,1,0,0
6750,control,0,0,0
6751,control,0,0,0
6752,treatment,0,0,0
6753,control,0,0,0
6754,control,0,0,0
6755,control,0,0,0
6756,control,0,0,0
6757,treatment,0,0,0
6758,treatment,1,0,0
6759,treatment,0,0,0
6760,control,0,0,0
6761,control,0,0,0
6762,control,0,0,0
6763,control,0,0,0
6764,control,0,0,0
6765,treatment,1,0,0
6766,treatment,0,0,0
6767,treatment,0,0,0
6768,control,0,0,0
6769,treatment,1,0,1
6770,control,0,0,0
6771,control,0,0,0
6772,treatment,1,0,1
6773,treatment,0,1,0
6774,control,0,0,0
6775,control,0,0,0
6776,control,0,0,0
6777,treatment,0,0,0
6778,control,0,0,0
6779,treatment,0,0,0
6780,control,0,0,0
6781,control,0,0,0
6782,control,0,0,0
6783,treatment,0,0,0
6784,control,0,0,0
6785,treatment,0,0,0
6786,treatment,0,0,0
6787,treatment,0,0,0
6788,treatment,0,0,0
6789,treatment,1,0,0
6790,treatment,1,0,0
6791,treatment,0,1,0
6792,control,0,0,0
6793,control,1,0,0
6794,control,0,0,0
6795,control,0,0,0
6796,control,0,0,0
6797,treatment,0,0,0
6798,control,0,0,0
6799,control,0,0,0
6800,treatment,1,0,0
6801,control,0,0,0
6802,control,0,1,0
6803,control,0,0,0
6804,control,0,0,0
6805,control,0,0,0
6806,treatment,1,0,1
6807,treatment,0,1,0
6808,control,1,0,0
6809,control,0,0,0
6810,control,0,0,0
6811,treatment,0,0,0
6812,control,0,0,0
6813,control,0,0,0
6814,treatment,0,0,0
6815,control,0,0,0
6816,control,0,0,0
6817,control,0,0,0
6818,treatment,0,0,0
6819,treatment,0,0,0
6820,treatment,1,0,0
6821,control,0,0,0
6822,treatment,0,0,0
6823,treatment,0,0,0
6824,treatment,0,1,0
6825,control,0,0,0
6826,treatment,0,0,0
6827,control,0,0,0
6828,control,0,0,0
6829,treatment,0,0,0
6830,control,0,0,0
6831,treatment,0,1,0
6832,control,0,0,0
6833,treatment,0,1,0
6834,treatment,1,0,0
6835,treatment,0,0,0
6836,control,0,0,0
6837,control,0,0,0
6838,treatment,0,0,0
6839,control,0,0,0
6840,treatment,1,0,1
6841,treatment,1,0,0
6842,control,0,0,0
6843,control,0,1,0
6844,control,0,0,0
6845,treatment,0,1,0
6846,control,0,0,0
6847,control,0,0,0
6848,control,0,0,0
6849,treatment,0,0,0
6850,control,0,0,0
6851,control,0,0,0
6852,treatment,0,0,0
6853,treatment,0,0,0
6854,treatment,1,0,0
6855,control,0,0,0
6856,control,1,0,0
6857,treatment,0,0,0
6858,control,0,0,0
6859,treatment,1,0,1
6860,treatment,0,0,0
6861,control,0,0,0
6862,treatment,0,1,0
6863,treatment,0,1,0
6864,control,0,0,0
6865,treatment,0,0,0
6866,control,0,0,0
6867,control,0,0,0
6868,control,0,0,0
6869,treatment,0,1,0
6870,treatment,0,0,0
6871,treatment,0,0,0
6872,control,0,0,0
6873,treatment,0,0,0
6874,control,0,0,0
6875,treatment,0,0,0
6876,control,0,0,0
6877,control,0,0,0
6878,control,0,0,0
6879,treatment,0,0,0
6880,control,0,0,0
6881,treatment,0,0,0
6882,control,0,0,0
6883,control,0,0,0
6884,control,0,0,0
6885,treatment,0,0,0
6886,treatment,0,0,0
6887,control,1,0,0
6888,control,0,0,0
6889,control,0,0,0
6890,treatment,0,0,0
6891,control,0,0,0
6892,treatment,0,0,0
6893,treatment,0,0,0
6894,control,0,0,0
6895,control,0,0,0
6896,treatment,0,1,0
6897,treatment,0,0,0
6898,control,0,0,0
6899,control,0,0,0
6900,control,0,0,0
6901,control,0,0,0
6902,control,0,0,0
6903,control,0,0,0
6904,treatment,0,1,0
6905,control,0,0,0
6906,control,1,0,1
6907,control,0,1,0
6908,treatment,0,0,0
6909,treatment,1,0,0
6910,control,0,0,0
6911,control,1,0,0
6912,treatment,0,0,0
6913,control,0,0,0
6914,control,0,0,0
6915,control,0,1,0
6916,control,0,0,0
6917,control,0,0,0
6918,treatment,0,0,0
6919,treatment,1,0,0
6920,control,0,0,0
6921,treatment,0,0,0
6922,control,0,0,0
6923,control,0,0,0
6924,treatment,0,0,0
6925,treatment,0,0,0
6926,control,0,0,0
6927,control,0,0,0
6928,treatment,0,0,0
6929,treatment,0,0,0
6930,treatment,1,0,0
6931,control,0,0,0
6932,control,0,0,0
6933,control,0,0,0
6934,control,0,0,0
6935,treatment,0,0,0
6936,control,0,0,0
6937,control,0,0,0
6938,treatment,0,1,0
6939,control,0,0,0
6940,control,0,0,0
6941,treatment,0,1,0
6942,treatment,0,1,0
6943,treatment,0,0,0
6944,control,0,0,0
6945,treatment,0,0,0
6946,treatment,0,0,0
6947,control,0,0,0
6948,control,0,0,0
6949,treatment,0,0,0
6950,control,0,0,0
6951,treatment,1,0,0
6952,control,0,0,0
6953,control,0,0,0
6954,control,1,0,0
6955,treatment,1,0,0
6956,control,0,0,0
6957,treatment,0,0,0
6958,treatment,0,0,0
6959,treatment,1,0,0
6960,treatment,1,0,0
6961,treatment,0,0,0
6962,control,0,0,0
6963,treatment,0,0,0
6964,treatment,0,1,0
6965,control,0,0,0
6966,control,0,0,0
6967,treatment,0,0,0
6968,control,0,0,0
6969,treatment,0,1,0
6970,control,0,0,0
6971,control,0,0,0
6972,treatment,1,0,0
6973,control,0,0,0
6974,control,0,0,0
6975,treatment,0,0,0
6976,control,0,0,0
6977,treatment,0,1,0
6978,treatment,1,0,0
6979,treatment,0,0,0
6980,control,0,0,0
6981,control,0,0,0
6982,treatment,0,1,0
6983,treatment,1,0,0
6984,treatment,1,0,0
6985,treatment,0,0,0
6986,control,0,0,0
6987,control,0,0,0
6988,control,0,0,0
6989,control,0,0,0
6990,control,1,0,0
6991,treatment,0,0,0
6992,control,0,0,0
6993,control,0,1,0
6994,control,0,0,0
6995,treatment,0,0,0
6996,treatment,0,0,0
6997,treatment,0,1,0
6998,treatment,0,0,0
6999,control,0,0,0
7000,treatment,0,1,0
7001,control,0,0,0
7002,control,0,0,0
7003,treatment,1,0,0
7004,treatment,0,0,0
7005,control,0,0,0
7006,control,0,0,0
7007,treatment,0,0,0
7008,control,0,0,0
7009,control,0,1,0
7010,control,0,0,0
7011,control,0,0,0
7012,treatment,1,0,0
7013,control,0,0,0
7014,control,0,0,0
7015,treatment,0,0,0
7016,treatment,1,0,0
7017,control,0,0,0
7018,control,0,0,0
7019,control,0,0,0
7020,treatment,0,0,0
7021,treatment,0,0,0
7022,treatment,0,0,0
7023,treatment,0,0,0
7024,treatment,0,1,0
7025,treatment,1,0,0
7026,control,0,0,0
7027,control,0,0,0
7028,treatment,1,0,0
7029,control,0,0,0
7030,control,0,0,0
7031,treatment,0,1,0
7032,control,0,0,0
7033,treatment,0,0,0
7034,treatment,1,0,0
7035,control,0,0,0
7036,treatment,1,0,0
7037,control,0,0,0
7038,control,0,0,0
7039,treatment,1,0,0
7040,treatment,0,0,0
7041,treatment,0,0,0
7042,control,0,0,0
7043,treatment,0,0,0
7044,control,0,0,0
7045,treatment,0,1,0
7046,control,0,0,0
7047,treatment,0,1,0
7048,control,0,0,0
7049,control,0,0,0
7050,control,0,0,0
7051,treatment,0,0,0
7052,treatment,0,1,0
7053,treatment,0,0,0
7054,control,0,0,0
7055,control,0,0,0
7056,control,0,1,0
7057,treatment,0,0,0
7058,control,0,0,0
7059,treatment,0,0,0
7060,treatment,0,0,0
7061,treatment,0,0,0
7062,treatment,0,1,0
7063,treatment,1,0,0
7064,treatment,0,0,0
7065,control,0,1,0
7066,treatment,0,0,0
7067,control,0,0,0
7068,control,1,0,0
7069,control,0,0,0
7070,control,0,0,0
7071,control,0,0,0
7072,control,0,1,0
7073,treatment,0,1,0
7074,control,0,0,0
7075,treatment,0,0,0
7076,control,0,0,0
7077,treatment,0,1,0
7078,treatment,0,0,0
7079,treatment,0,1,0
7080,treatment,1,0,1
7081,control,0,0,0
7082,treatment,0,0,0
7083,control,0,0,0
7084,control,0,0,0
7085,treatment,0,0,0
7086,control,0,1,0
7087,treatment,1,0,0
7088,treatment,0,0,0
7089,control,0,0,0
7090,control,1,0,0
7091,control,0,0,0
7092,treatment,0,0,0
7093,treatment,1,0,0
7094,control,0,0,0
7095,control,0,0,0
7096,treatment,1,0,0
7097,treatment,0,0,0
7098,control,0,0,0
7099,control,0,0,0
7100,treatment,0,0,0
7101,control,0,0,0
7102,control,0,0,0
7103,treatment,0,0,0
7104,treatment,0,0,0
7105,control,0,0,0
7106,control,0,0,0
7107,control,0,0,0
7108,control,0,0,0
7109,treatment,0,0,0
7110,control,0,0,0
7111,treatment,0,1,0
7112,treatment,0,0,0
7113,control,0,0,0
7114,control,0,0,0
7115,treatment,0,0,0
7116,treatment,0,0,0
7117,treatment,0,0,0
7118,control,0,0,0
7119,treatment,0,0,0
7120,treatment,0,0,0
7121,treatment,0,0,0
7122,control,0,0,0
7123,treatment,0,1,0
7124,treatment,1,0,1
7125,control,0,0,0
7126,control,0,0,0
7127,control,0,0,0
7128,control,0,0,0
7129,control,0,0,0
7130,treatment,1,0,0
7131,control,0,0,0
7132,control,0,0,0
7133,treatment,0,0,0
7134,control,0,0,0
7135,control,1,0,0
7136,treatment,1,0,0
7137,treatment,0,0,0
7138,treatment,0,0,0
7139,treatment,1,0,0
7140,control,0,0,0
7141,treatment,0,0,0
7142,control,1,0,1
7143,treatment,0,0,0
7144,control,0,0,0
7145,treatment,1,0,1
7146,treatment,0,0,0
7147,treatment,0,0,0
7148,control,0,0,0
7149,control,0,0,0
7150,treatment,0,0,0
7151,treatment,0,0,0
7152,control,0,0,0
7153,treatment,1,0,0
7154,treatment,0,0,0
7155,control,0,0,0
7156,treatment,0,0,0
7157,treatment,1,0,0
7158,control,0,0,0
7159,control,0,0,0
7160,treatment,0,0,0
7161,treatment,0,1,0
7162,control,0,0,0
7163,treatment,0,0,0
7164,treatment,1,0,0
7165,treatment,1,0,0
7166,control,1,0,0
7167,treatment,0,0,0
7168,control,1,0,0
7169,control,0,0,0
7170,control,0,1,0
7171,control,0,0,0
7172,treatment,0,0,0
7173,control,0,1,0
7174,treatment,0,0,0
7175,control,0,0,0
7176,control,0,0,0
7177,treatment,0,0,0
7178,treatment,0,1,0
7179,control,0,0,0
7180,treatment,1,0,1
7181,control,1,0,0
7182,control,0,0,0
7183,treatment,0,1,0
7184,treatment,0,0,0
7185,control,0,0,0
7186,treatment,0,0,0
7187,treatment,0,0,0
7188,control,1,0,0
7189,treatment,0,1,0
7190,treatment,0,0,0
7191,treatment,0,0,0
7192,control,0,0,0
7193,treatment,0,1,0
7194,control,0,0,0
7195,treatment,0,0,0
7196,treatment,0,0,0
7197,control,0,0,0
7198,treatment,0,1,0
7199,treatment,0,0,0
7200,treatment,1,0,0
7201,control,0,0,0
7202,control,0,0,0
7203,treatment,0,0,0
7204,control,0,1,0
7205,treatment,0,0,0
7206,control,0,0,0
7207,control,0,0,0
7208,control,0,1,0
7209,control,0,0,0
7210,treatment,1,0,0
7211,control,0,0,0
7212,control,0,0,0
7213,control,0,0,0
7214,treatment,0,0,0
7215,control,0,0,0
7216,treatment,0,0,0
7217,treatment,0,0,0
7218,treatment,1,0,1
7219,treatment,0,0,0
7220,treatment,0,0,0
7221,treatment,0,0,0
7222,control,0,0,0
7223,control,0,0,0
7224,control,0,1,0
7225,treatment,1,0,0
7226,treatment,0,0,0
7227,treatment,0,0,0
7228,control,0,0,0
7229,treatment,0,0,0
7230,control,0,0,0
7231,control,0,0,0
7232,control,0,0,0
7233,control,0,0,0
7234,treatment,1,0,0
7235,control,0,0,0
7236,control,0,0,0
7237,treatment,0,0,0
7238,treatment,0,0,0
7239,treatment,1,0,0
7240,control,1,0,1
7241,treatment,0,0,0
7242,treatment,0,0,0
7243,control,0,0,0
7244,treatment,0,0,0
7245,control,0,0,0
7246,control,0,0,0
7247,treatment,0,0,0
7248,treatment,1,0,0
7249,control,0,0,0
7250,treatment,1,0,0
7251,treatment,0,1,0
7252,treatment,0,0,0
7253,control,0,0,0
7254,treatment,0,0,0
7255,control,0,0,0
7256,treatment,1,0,0
7257,control,0,0,0
7258,control,1,0,0
7259,treatment,1,0,1
7260,control,0,0,0
7261,control,0,0,0
7262,control,0,0,0
7263,treatment,1,0,0
7264,control,0,0,0
7265,treatment,1,0,0
7266,control,0,0,0
7267,control,0,0,0
7268,control,0,0,0
7269,control,0,0,0
7270,control,0,0,0
7271,control,0,0,0
7272,treatment,1,0,0
7273,treatment,0,0,0
7274,control,0,0,0
7275,control,0,1,0
7276,treatment,0,0,0
7277,control,0,0,0
7278,control,0,0,0
7279,treatment,0,0,0
7280,treatment,0,0,0
7281,treatment,0,0,0
7282,control,0,0,0
7283,control,0,1,0
7284,treatment,1,0,1
7285,control,0,0,0
7286,treatment,0,0,0
7287,treatment,0,0,0
7288,control,0,0,0
7289,treatment,0,0,0
7290,treatment,0,0,0
7291,treatment,0,0,0
7292,control,0,1,0
7293,control,0,0,0
7294,control,0,0,0
7295,control,0,0,0
7296,treatment,0,0,0
7297,control,0,0,0
7298,control,0,0,0
7299,control,0,0,0
7300,treatment,1,0,0
7301,control,0,0,0
7302,control,0,0,0
7303,control,0,0,0
7304,treatment,0,0,0
7305,control,0,0,0
7306,treatment,0,0,0
7307,treatment,0,0,0
7308,control,0,0,0
7309,treatment,0,0,0
7310,control,0,0,0
7311,treatment,0,0,0
7312,treatment,0,0,0
7313,control,0,0,0
7314,control,0,0,0
7315,control,0,0,0
7316,treatment,0,0,0
7317,control,0,0,0
7318,treatment,0,0,0
7319,control,0,0,0
7320,treatment,0,0,0
7321,control,0,0,0
7322,treatment,0,1,0
7323,control,0,0,0
7324,treatment,0,0,0
7325,control,0,1,0
7326,control,0,0,0
7327,control,0,0,0
7328,treatment,0,0,0
7329,control,0,0,0
7330,treatment,0,0,0
7331,control,0,0,0
7332,treatment,0,0,0
7333,treatment,0,0,0
7334,treatment,1,0,0
7335,control,0,0,0
7336,control,1,0,0
7337,control,0,0,0
7338,control,0,0,0
7339,treatment,0,0,0
7340,treatment,0,0,0
7341,treatment,0,0,0
7342,control,0,0,0
7343,treatment,1,0,1
7344,control,0,0,0
7345,treatment,0,0,0
7346,control,0,0,0
7347,control,0,0,0
7348,control,0,0,0
7349,treatment,0,0,0
7350,treatment,0,0,0
7351,control,0,0,0
7352,control,0,0,0
7353,control,0,0,0
7354,treatment,0,0,0
7355,control,0,0,0
7356,treatment,0,1,0
7357,treatment,0,0,0
7358,treatment,0,0,0
7359,control,0,0,0
7360,treatment,0,1,0
7361,treatment,0,0,0
7362,control,0,0,0
7363,treatment,1,0,1
7364,treatment,0,1,0
7365,control,0,1,0
7366,control,1,0,0
7367,control,0,0,0
7368,treatment,1,0,0
7369,control,0,0,0
7370,treatment,0,1,0
7371,treatment,0,0,0
7372,treatment,0,1,0
7373,control,0,0,0
7374,treatment,0,0,0
7375,control,0,0,0
7376,control,0,0,0
7377,treatment,0,0,0
7378,control,0,0,0
7379,treatment,1,0,0
7380,control,0,0,0
7381,control,0,0,0
7382,control,0,0,0
7383,treatment,0,0,0
7384,treatment,0,0,0
7385,treatment,0,0,0
7386,control,0,1,0
7387,control,0,0,0
7388,treatment,0,0,0
7389,control,0,0,0
7390,control,0,1,0
7391,treatment,1,0,0
7392,control,0,0,0
7393,treatment,1,0,0
7394,treatment,1,0,0
7395,control,0,0,0
7396,control,1,0,0
7397,control,0,0,0
7398,treatment,0,0,0
7399,treatment,0,1,0
7400,control,1,0,0
7401,control,0,0,0
7402,treatment,1,0,0
7403,treatment,0,0,0
7404,control,0,0,0
7405,control,0,0,0
7406,control,0,0,0
7407,treatment,0,0,0
7408,treatment,0,0,0
7409,control,0,0,0
7410,treatment,0,0,0
7411,control,0,0,0
7412,control,0,0,0
7413,control,0,0,0
7414,treatment,0,0,0
7415,control,0,0,0
7416,treatment,1,0,1
7417,control,0,0,0
